mjn-u-cz1 1744638005 50
mjn-test-1 1744638011 69.3
mjn-cz-noise-3 1744638037 57.2
mjn-u-cz1 1744638066 54.1
mjn-test-1 1744638071 61.7
mjn-cz-noise-3 1744638095 61.7
mjn-u-cz1 1744638126 52
mjn-test-1 1744638130 56.3
mjn-u-cz1 1744638187 49.9
mjn-test-1 1744638199 54
mjn-cz-noise-3 1744638215 63.6
mjn-u-cz1 1744638246 60.3
mjn-test-1 1744638256 57.3
mjn-cz-noise-3 1744638285 56.8
mjn-u-cz1 1744638309 60.6
mjn-test-1 1744638312 59.5
mjn-cz-noise-3 1744638345 59.3
mjn-u-cz1 1744638367 50.2
mjn-cz-noise-3 1744638396 61.5
mjn-u-cz1 1744638427 66.3
mjn-test-1 1744638428 53.6
mjn-cz-noise-3 1744638458 66
mjn-u-cz1 1744638484 52.2
mjn-test-1 1744638488 54.2
mjn-cz-noise-3 1744638524 60.4
mjn-u-cz1 1744638547 60.8
mjn-cz-noise-3 1744638575 60.3
mjn-u-cz1 1744638607 51.1
mjn-test-1 1744638609 49.8
mjn-cz-noise-3 1744638636 60.2
mjn-test-1 1744638675 52.2
mjn-cz-noise-3 1744638716 61.9
mjn-u-cz1 1744638726 64.1
mjn-test-1 1744638737 49.5
mjn-cz-noise-3 1744638761 53.2
mjn-test-1 1744638793 56
mjn-cz-noise-3 1744638815 61.2
mjn-u-cz1 1744638846 46.9
mjn-cz-noise-3 1744638876 58.8
mjn-u-cz1 1744638904 52.2
mjn-test-1 1744638910 49.9
mjn-cz-noise-3 1744638938 58.9
mjn-u-cz1 1744638967 48.5
mjn-test-1 1744638968 51
mjn-cz-noise-3 1744638998 63.4
mjn-u-cz1 1744639028 52.8
mjn-cz-noise-3 1744639057 57.6
mjn-u-cz1 1744639085 53.8
mjn-test-1 1744639089 46.5
mjn-cz-noise-3 1744639115 60.3
mjn-u-cz1 1744639148 58.4
mjn-cz-noise-3 1744639178 56.9
mjn-u-cz1 1744639207 63.6
mjn-test-1 1744639218 50.3
mjn-cz-noise-3 1744639239 61.4
mjn-u-cz1 1744639264 51.1
mjn-test-1 1744639275 51.8
mjn-cz-noise-3 1744639297 56.7
mjn-u-cz1 1744639327 53.6
mjn-u-cz1 1744639384 52.2
mjn-test-1 1744639393 54.3
mjn-u-cz1 1744639446 49.7
mjn-cz-noise-3 1744639476 56.5
mjn-cz-noise-3 1744639539 58.3
mjn-u-cz1 1744639568 48.6
mjn-test-1 1744639569 55.1
mjn-u-cz1 1744639629 54.5
mjn-cz-noise-3 1744639655 60.1
mjn-u-cz1 1744639693 53.6
mjn-test-1 1744639694 47.7
mjn-cz-noise-3 1744639715 57.9
mjn-u-cz1 1744639746 53.2
mjn-test-1 1744639766 60.9
mjn-cz-noise-3 1744639779 65.1
mjn-u-cz1 1744639805 57.7
mjn-test-1 1744639809 53.3
mjn-cz-noise-3 1744639836 61.2
mjn-u-cz1 1744639874 49.7
mjn-cz-noise-3 1744639898 62.3
mjn-u-cz1 1744639926 55.2
mjn-test-1 1744639939 52.3
mjn-cz-noise-3 1744639954 60.3
mjn-u-cz1 1744639988 53.5
mjn-test-1 1744639988 56.8
mjn-cz-noise-3 1744640015 60.3
mjn-test-1 1744640058 52.9
mjn-u-cz1 1744640062 51.5
mjn-cz-noise-3 1744640075 59.8
mjn-u-cz1 1744640107 60.9
mjn-test-1 1744640109 52.1
mjn-cz-noise-3 1744640138 59.9
mjn-test-1 1744640168 54.7
mjn-cz-noise-3 1744640203 56.9
mjn-u-cz1 1744640225 50.6
mjn-cz-noise-3 1744640258 56.6
mjn-u-cz1 1744640287 54.8
mjn-test-1 1744640291 52.9
mjn-cz-noise-3 1744640325 58.6
mjn-u-cz1 1744640348 63.6
mjn-test-1 1744640352 45.6
mjn-cz-noise-3 1744640378 59.4
mjn-u-cz1 1744640408 53.1
mjn-test-1 1744640417 53.2
mjn-cz-noise-3 1744640438 62.1
mjn-u-cz1 1744640465 51.8
mjn-test-1 1744640471 54.9
mjn-cz-noise-3 1744640495 61.2
mjn-u-cz1 1744640527 55.9
mjn-test-1 1744640529 56.5
mjn-cz-noise-3 1744640559 57.7
mjn-u-cz1 1744640588 52.9
mjn-test-1 1744640591 57.2
mjn-cz-noise-3 1744640619 60
mjn-u-cz1 1744640647 56.3
mjn-u-cz1 1744640706 55.8
mjn-u-cz1 1744640768 57.5
mjn-test-1 1744640768 59.3
mjn-cz-noise-3 1744640796 59.9
mjn-u-cz1 1744640828 52.2
mjn-test-1 1744640836 44
mjn-cz-noise-3 1744640858 63.7
mjn-u-cz1 1744640884 51.7
mjn-test-1 1744640897 50.6
mjn-u-cz1 1744640946 58.6
mjn-test-1 1744640950 53.1
mjn-cz-noise-3 1744640977 65.1
mjn-u-cz1 1744641008 52.3
mjn-cz-noise-3 1744641037 57.4
mjn-u-cz1 1744641067 55.4
mjn-test-1 1744641071 50.9
mjn-cz-noise-3 1744641096 63
mjn-u-cz1 1744641127 53.3
mjn-test-1 1744641189 58.5
mjn-cz-noise-3 1744641218 65.6
mjn-u-cz1 1744641248 53.8
mjn-test-1 1744641255 52.9
mjn-cz-noise-3 1744641278 59.4
mjn-u-cz1 1744641306 66.7
mjn-cz-noise-3 1744641336 65.1
mjn-u-cz1 1744641369 53.7
mjn-test-1 1744641377 50.3
mjn-u-cz1 1744641425 51.9
mjn-test-1 1744641431 52.5
mjn-cz-noise-3 1744641457 58.7
mjn-u-cz1 1744641485 47.4
mjn-cz-noise-3 1744641516 55.5
mjn-u-cz1 1744641546 45.4
mjn-test-1 1744641555 51
mjn-cz-noise-3 1744641577 58.8
mjn-u-cz1 1744641606 52.8
mjn-test-1 1744641610 52.9
mjn-u-cz1 1744641665 57.2
mjn-test-1 1744641673 51.9
mjn-cz-noise-3 1744641695 60.8
mjn-u-cz1 1744641727 50.6
mjn-test-1 1744641738 55.3
mjn-cz-noise-3 1744641754 63.8
mjn-u-cz1 1744641788 48.4
mjn-cz-noise-3 1744641818 60.3
mjn-u-cz1 1744641845 53.9
mjn-cz-noise-3 1744641879 61.3
mjn-u-cz1 1744641905 51.3
mjn-test-1 1744641910 50.4
mjn-cz-noise-3 1744641936 57.9
mjn-u-cz1 1744641964 49.8
mjn-test-1 1744641970 51.6
mjn-cz-noise-3 1744641995 59.8
mjn-u-cz1 1744642029 45.8
mjn-test-1 1744642035 52.7
mjn-cz-noise-3 1744642056 58.1
mjn-u-cz1 1744642087 65.7
mjn-test-1 1744642098 51.3
mjn-cz-noise-3 1744642117 78.7
mjn-u-cz1 1744642147 55.4
mjn-test-1 1744642151 52.3
mjn-u-cz1 1744642208 57.2
mjn-cz-noise-3 1744642241 61.3
mjn-u-cz1 1744642268 54.5
mjn-test-1 1744642278 50.1
mjn-cz-noise-3 1744642295 61.2
mjn-u-cz1 1744642325 52.6
mjn-test-1 1744642328 50
mjn-cz-noise-3 1744642363 61.7
mjn-u-cz1 1744642388 52.2
mjn-cz-noise-3 1744642416 58.6
mjn-u-cz1 1744642447 57
mjn-test-1 1744642450 54.3
mjn-cz-noise-3 1744642476 67.1
mjn-u-cz1 1744642504 55.5
mjn-cz-noise-3 1744642538 63.4
mjn-u-cz1 1744642567 66.2
mjn-test-1 1744642575 49.4
mjn-cz-noise-3 1744642598 63.5
mjn-u-cz1 1744642624 51.5
mjn-test-1 1744642632 58.8
mjn-cz-noise-3 1744642657 64.5
mjn-u-cz1 1744642686 48.8
mjn-test-1 1744642695 56.7
mjn-cz-noise-3 1744642714 57.6
mjn-u-cz1 1744642747 56.2
mjn-test-1 1744642749 50
mjn-cz-noise-3 1744642777 67
mjn-u-cz1 1744642808 52.7
mjn-test-1 1744642809 52.9
mjn-cz-noise-3 1744642836 65
mjn-u-cz1 1744642864 52.6
mjn-cz-noise-3 1744642895 59.5
mjn-u-cz1 1744642927 51
mjn-test-1 1744642931 53.9
mjn-cz-noise-3 1744642955 59.4
mjn-u-cz1 1744642987 57.6
mjn-cz-noise-3 1744643019 59.5
mjn-u-cz1 1744643048 53.3
mjn-test-1 1744643055 51.7
mjn-cz-noise-3 1744643077 57.5
mjn-u-cz1 1744643106 52.9
mjn-test-1 1744643119 56.1
mjn-cz-noise-3 1744643135 58.7
mjn-u-cz1 1744643164 57.8
mjn-test-1 1744643175 54.6
mjn-cz-noise-3 1744643198 55.6
mjn-u-cz1 1744643226 49.6
mjn-test-1 1744643239 49.7
mjn-cz-noise-3 1744643256 60.9
mjn-u-cz1 1744643287 54.1
mjn-test-1 1744643290 54.9
mjn-cz-noise-3 1744643319 60.5
mjn-u-cz1 1744643344 55.8
mjn-test-1 1744643351 54.9
mjn-u-cz1 1744643406 51.8
mjn-test-1 1744643411 54.9
mjn-cz-noise-3 1744643436 60
mjn-test-1 1744643445 51.2
mjn-test-1 1744643468 54.9
mjn-cz-noise-3 1744643498 58.7
mjn-u-cz1 1744643525 59
mjn-test-1 1744643532 56.1
mjn-cz-noise-3 1744643555 61.6
mjn-u-cz1 1744643586 56.9
mjn-test-1 1744643591 53.9
mjn-cz-noise-3 1744643617 63.4
mjn-test-1 1744643652 51.2
mjn-u-cz1 1744643705 51.1
mjn-test-1 1744643710 45.5
mjn-cz-noise-3 1744643739 58.3
mjn-u-cz1 1744643766 62.4
mjn-test-1 1744643768 54.8
mjn-cz-noise-3 1744643799 74
mjn-u-cz1 1744643826 49.6
mjn-cz-noise-3 1744643857 63.1
mjn-u-cz1 1744643888 53.8
mjn-test-1 1744643896 54.4
mjn-cz-noise-3 1744643918 58.1
mjn-u-cz1 1744643944 64.3
mjn-test-1 1744643956 50.8
mjn-cz-noise-3 1744643976 65.8
mjn-u-cz1 1744644005 53.9
mjn-test-1 1744644016 53
mjn-cz-noise-3 1744644047 59.2
mjn-u-cz1 1744644066 57.3
mjn-test-1 1744644072 50.7
mjn-cz-noise-3 1744644097 59
mjn-test-1 1744644134 52.8
mjn-cz-noise-3 1744644155 58.7
mjn-u-cz1 1744644184 60.5
mjn-test-1 1744644189 47.8
mjn-cz-noise-3 1744644218 58.4
mjn-test-1 1744644249 52.9
mjn-u-cz1 1744644260 49.8
mjn-cz-noise-3 1744644283 54.5
mjn-u-cz1 1744644304 58.2
mjn-cz-noise-3 1744644335 58.6
mjn-u-cz1 1744644365 53.5
mjn-test-1 1744644369 47.9
mjn-cz-noise-3 1744644394 62.3
mjn-u-cz1 1744644426 56.1
mjn-cz-noise-3 1744644462 62.3
mjn-u-cz1 1744644486 50.9
mjn-test-1 1744644497 59.3
mjn-cz-noise-3 1744644518 61.4
mjn-u-cz1 1744644548 63.5
mjn-test-1 1744644550 52.1
mjn-cz-noise-3 1744644576 58.2
mjn-u-cz1 1744644606 55.7
mjn-cz-noise-3 1744644635 66.5
mjn-u-cz1 1744644664 46.9
mjn-test-1 1744644670 54.8
mjn-u-cz1 1744644725 57.7
mjn-test-1 1744644732 49.5
mjn-cz-noise-3 1744644755 72.2
mjn-u-cz1 1744644787 51.9
mjn-cz-noise-3 1744644819 63.7
mjn-u-cz1 1744644848 62.4
mjn-test-1 1744644850 53.3
mjn-cz-noise-3 1744644874 58
mjn-u-cz1 1744644906 56.2
mjn-u-cz1 1744644968 50
mjn-test-1 1744644975 52.9
mjn-cz-noise-3 1744644998 59.4
mjn-u-cz1 1744645026 52.4
mjn-test-1 1744645031 60.9
mjn-cz-noise-3 1744645058 66
mjn-u-cz1 1744645086 59.5
mjn-test-1 1744645097 53.2
mjn-cz-noise-3 1744645115 61.3
mjn-u-cz1 1744645147 56.7
mjn-test-1 1744645152 51.9
mjn-u-cz1 1744645206 61.9
mjn-test-1 1744645213 49.6
mjn-cz-noise-3 1744645234 58.3
mjn-u-cz1 1744645266 52.5
mjn-test-1 1744645270 54.9
mjn-cz-noise-3 1744645297 59.3
mjn-u-cz1 1744645327 51.1
mjn-test-1 1744645328 50.1
mjn-cz-noise-3 1744645358 52.8
mjn-u-cz1 1744645385 59.8
mjn-test-1 1744645397 57
mjn-u-cz1 1744645444 50.6
mjn-test-1 1744645456 52.1
mjn-cz-noise-3 1744645476 61
mjn-u-cz1 1744645505 55.8
mjn-test-1 1744645518 48.5
mjn-cz-noise-3 1744645537 56.7
mjn-u-cz1 1744645566 62.9
mjn-test-1 1744645574 49.2
mjn-cz-noise-3 1744645598 60.1
mjn-u-cz1 1744645626 58.5
mjn-test-1 1744645631 52.3
mjn-u-cz1 1744645688 54.3
mjn-cz-noise-3 1744645718 55.2
mjn-u-cz1 1744645746 56
mjn-test-1 1744645748 56.1
mjn-cz-noise-3 1744645776 64.4
mjn-u-cz1 1744645807 47
mjn-test-1 1744645811 50.1
mjn-u-cz1 1744645865 63.4
mjn-test-1 1744645872 54.4
mjn-cz-noise-3 1744645899 60.9
mjn-u-cz1 1744645924 46.5
mjn-cz-noise-3 1744645958 63.3
mjn-u-cz1 1744645986 64.3
mjn-test-1 1744645998 47.6
mjn-cz-noise-3 1744646019 63.9
mjn-u-cz1 1744646044 52
mjn-test-1 1744646057 52.9
mjn-cz-noise-3 1744646075 62.4
mjn-u-cz1 1744646105 52.5
mjn-test-1 1744646112 51.1
mjn-cz-noise-3 1744646138 60.1
mjn-u-cz1 1744646168 45.7
mjn-cz-noise-3 1744646197 58.4
mjn-u-cz1 1744646225 55.3
mjn-test-1 1744646229 68.2
mjn-cz-noise-3 1744646259 60.1
mjn-test-1 1744646292 51.8
mjn-cz-noise-3 1744646319 61.1
mjn-u-cz1 1744646348 55.2
mjn-cz-noise-3 1744646383 59.3
mjn-u-cz1 1744646405 63
mjn-test-1 1744646408 55.4
mjn-cz-noise-3 1744646438 59.3
mjn-u-cz1 1744646466 54.5
mjn-test-1 1744646477 50.7
mjn-cz-noise-3 1744646495 59.5
mjn-u-cz1 1744646526 53.1
mjn-cz-noise-3 1744646557 61.2
mjn-u-cz1 1744646584 55.6
mjn-test-1 1744646589 46.5
mjn-cz-noise-3 1744646617 54.1
mjn-u-cz1 1744646647 54.1
mjn-test-1 1744646658 61.3
mjn-cz-noise-3 1744646675 55.1
mjn-test-1 1744646710 55.2
mjn-cz-noise-3 1744646738 61.7
mjn-u-cz1 1744646765 50.7
mjn-test-1 1744646768 57.9
mjn-u-cz1 1744646828 65
mjn-cz-noise-3 1744646857 61.2
mjn-u-cz1 1744646886 53.8
mjn-test-1 1744646889 51.2
mjn-cz-noise-3 1744646919 57.4
mjn-test-1 1744646950 53.3
mjn-cz-noise-3 1744646979 56.6
mjn-u-cz1 1744647007 65.6
mjn-test-1 1744647015 51.3
mjn-cz-noise-3 1744647037 63.3
mjn-u-cz1 1744647069 53.3
mjn-cz-noise-3 1744647096 62.6
mjn-u-cz1 1744647125 49.7
mjn-cz-noise-3 1744647157 62
mjn-u-cz1 1744647185 51.1
mjn-test-1 1744647191 52.2
mjn-cz-noise-3 1744647218 59.6
mjn-u-cz1 1744647244 51.4
mjn-test-1 1744647251 54.6
mjn-cz-noise-3 1744647278 64
mjn-u-cz1 1744647312 54.2
mjn-cz-noise-3 1744647337 63.7
mjn-u-cz1 1744647368 52.8
mjn-test-1 1744647372 53.8
mjn-cz-noise-3 1744647398 58.3
mjn-u-cz1 1744647425 66.3
mjn-test-1 1744647428 55.4
mjn-cz-noise-3 1744647458 64.2
mjn-u-cz1 1744647484 58.5
mjn-test-1 1744647489 56.3
mjn-u-cz1 1744647545 53.5
mjn-cz-noise-3 1744647575 57.9
mjn-test-1 1744647616 47.7
mjn-u-cz1 1744647668 51.7
mjn-test-1 1744647676 50.7
mjn-cz-noise-3 1744647695 58.2
mjn-u-cz1 1744647726 54.1
mjn-test-1 1744647736 48.1
mjn-cz-noise-3 1744647755 55
mjn-u-cz1 1744647787 50.5
mjn-test-1 1744647792 54.3
mjn-cz-noise-3 1744647819 58.4
mjn-test-1 1744647857 57.9
mjn-cz-noise-3 1744647876 55.3
mjn-u-cz1 1744647908 53.9
mjn-test-1 1744647911 54.1
mjn-cz-noise-3 1744647942 59.2
mjn-u-cz1 1744647968 59.7
mjn-test-1 1744647969 55.6
mjn-cz-noise-3 1744647995 62.4
mjn-u-cz1 1744648026 62.4
mjn-test-1 1744648032 51.9
mjn-cz-noise-3 1744648059 59.6
mjn-u-cz1 1744648088 51.9
mjn-test-1 1744648091 52.2
mjn-cz-noise-3 1744648119 62.4
mjn-u-cz1 1744648147 65.7
mjn-cz-noise-3 1744648178 59.1
mjn-u-cz1 1744648205 49.6
mjn-test-1 1744648215 55.9
mjn-cz-noise-3 1744648235 61.6
mjn-u-cz1 1744648264 65.4
mjn-cz-noise-3 1744648295 61.9
mjn-u-cz1 1744648328 64.5
mjn-test-1 1744648337 53.7
mjn-cz-noise-3 1744648356 58
mjn-u-cz1 1744648386 67.2
mjn-test-1 1744648391 54.9
mjn-u-cz1 1744648447 55.3
mjn-test-1 1744648450 50.2
mjn-cz-noise-3 1744648478 61.3
mjn-u-cz1 1744648506 58.2
mjn-cz-noise-3 1744648536 62.4
mjn-u-cz1 1744648565 59
mjn-test-1 1744648573 47.1
mjn-cz-noise-3 1744648597 61.7
mjn-u-cz1 1744648625 59
mjn-u-cz1 1744648687 58.8
mjn-test-1 1744648695 52.7
mjn-cz-noise-3 1744648719 64.9
mjn-u-cz1 1744648746 51.5
mjn-test-1 1744648753 52.3
mjn-cz-noise-3 1744648776 62.9
mjn-u-cz1 1744648806 64.9
mjn-cz-noise-3 1744648838 57.2
mjn-u-cz1 1744648866 58
mjn-test-1 1744648869 50.2
mjn-cz-noise-3 1744648896 65.1
mjn-u-cz1 1744648925 50.7
mjn-test-1 1744648931 48.5
mjn-cz-noise-3 1744648961 55.9
mjn-u-cz1 1744648987 54.8
mjn-test-1 1744648989 48.5
mjn-cz-noise-3 1744649019 64.7
mjn-u-cz1 1744649045 50.6
mjn-test-1 1744649057 55.8
mjn-cz-noise-3 1744649076 58.8
mjn-u-cz1 1744649108 54.8
mjn-cz-noise-3 1744649134 59.9
mjn-u-cz1 1744649167 61.2
mjn-test-1 1744649175 46.3
mjn-cz-noise-3 1744649197 58.6
mjn-u-cz1 1744649228 53
mjn-test-1 1744649228 52.7
mjn-cz-noise-3 1744649259 55.9
mjn-u-cz1 1744649287 63.2
mjn-test-1 1744649294 52.3
mjn-cz-noise-3 1744649318 59.3
mjn-test-1 1744649351 48.4
mjn-cz-noise-3 1744649376 58.7
mjn-u-cz1 1744649406 58.5
mjn-test-1 1744649412 53.7
mjn-cz-noise-3 1744649439 58.8
mjn-test-1 1744649471 53.3
mjn-u-cz1 1744649473 60.1
mjn-cz-noise-3 1744649495 61.1
mjn-u-cz1 1744649526 54.4
mjn-cz-noise-3 1744649557 62
mjn-u-cz1 1744649584 56.2
mjn-test-1 1744649594 56
mjn-u-cz1 1744649645 60.9
mjn-test-1 1744649650 52.3
mjn-cz-noise-3 1744649677 61.6
mjn-u-cz1 1744649704 57.1
mjn-cz-noise-3 1744649737 62.5
mjn-u-cz1 1744649766 58.3
mjn-test-1 1744649777 50
mjn-u-cz1 1744649827 55.5
mjn-test-1 1744649828 49.1
mjn-cz-noise-3 1744649857 60.1
mjn-test-1 1744649889 53.5
mjn-cz-noise-3 1744649917 55.7
mjn-u-cz1 1744649946 54.7
mjn-test-1 1744649949 52.6
mjn-cz-noise-3 1744649979 58.2
mjn-u-cz1 1744650007 58.6
mjn-test-1 1744650015 57.2
mjn-u-cz1 1744650064 56.6
mjn-test-1 1744650076 53.4
mjn-cz-noise-3 1744650098 58.5
mjn-u-cz1 1744650125 57.2
mjn-test-1 1744650136 51.7
mjn-cz-noise-3 1744650156 59.3
mjn-u-cz1 1744650186 58.3
mjn-cz-noise-3 1744650218 69.6
mjn-u-cz1 1744650246 55.4
mjn-test-1 1744650251 50.9
mjn-u-cz1 1744650305 52.7
mjn-test-1 1744650312 46.7
mjn-cz-noise-3 1744650335 56.9
mjn-u-cz1 1744650367 52.9
mjn-test-1 1744650373 56.7
mjn-cz-noise-3 1744650396 61.4
mjn-u-cz1 1744650428 51.9
mjn-test-1 1744650428 53.6
mjn-cz-noise-3 1744650457 63
mjn-u-cz1 1744650487 62.1
mjn-cz-noise-3 1744650515 67.3
mjn-u-cz1 1744650548 61.9
mjn-test-1 1744650558 58.6
mjn-cz-noise-3 1744650576 60.7
mjn-test-1 1744650618 51.6
mjn-u-cz1 1744650668 54
mjn-test-1 1744650676 56.3
mjn-cz-noise-3 1744650698 56
mjn-u-cz1 1744650727 64.3
mjn-test-1 1744650732 53.7
mjn-cz-noise-3 1744650755 60.1
mjn-u-cz1 1744650784 58.2
mjn-test-1 1744650791 58.7
mjn-cz-noise-3 1744650821 61.9
mjn-u-cz1 1744650845 61.5
mjn-cz-noise-3 1744650875 54.5
mjn-u-cz1 1744650908 56.8
mjn-test-1 1744650910 46.8
mjn-cz-noise-3 1744650937 60.4
mjn-u-cz1 1744650964 53
mjn-cz-noise-3 1744650996 60
mjn-u-cz1 1744651024 61.3
mjn-test-1 1744651037 56
mjn-cz-noise-3 1744651056 58.1
mjn-test-1 1744651093 50.6
mjn-cz-noise-3 1744651114 55.9
mjn-u-cz1 1744651146 61.6
mjn-cz-noise-3 1744651176 60
mjn-u-cz1 1744651204 64.2
mjn-test-1 1744651211 47.1
mjn-cz-noise-3 1744651235 64
mjn-u-cz1 1744651266 60.4
mjn-cz-noise-3 1744651298 51.9
mjn-u-cz1 1744651326 55.7
mjn-test-1 1744651331 54.3
mjn-cz-noise-3 1744651354 62.5
mjn-u-cz1 1744651387 57.5
mjn-cz-noise-3 1744651418 60.5
mjn-u-cz1 1744651447 56.6
mjn-cz-noise-3 1744651475 59.3
mjn-u-cz1 1744651504 60.1
mjn-test-1 1744651508 54.4
mjn-cz-noise-3 1744651536 61.5
mjn-u-cz1 1744651567 54.7
mjn-test-1 1744651574 56.8
mjn-cz-noise-3 1744651597 55.6
mjn-u-cz1 1744651627 56.1
mjn-test-1 1744651630 53.4
mjn-u-cz1 1744651685 57.5
mjn-test-1 1744651688 56.5
mjn-cz-noise-3 1744651719 52.7
mjn-u-cz1 1744651746 60.3
mjn-cz-noise-3 1744651776 56.6
mjn-u-cz1 1744651805 50.7
mjn-test-1 1744651812 54.8
mjn-cz-noise-3 1744651837 61.5
mjn-u-cz1 1744651866 54.7
mjn-u-cz1 1744651928 66.7
mjn-test-1 1744651939 56.4
mjn-cz-noise-3 1744651956 64.1
mjn-u-cz1 1744651988 51.2
mjn-test-1 1744651992 54.6
mjn-cz-noise-3 1744652018 55.3
mjn-u-cz1 1744652044 56.8
mjn-u-cz1 1744652108 54.7
mjn-test-1 1744652112 54.6
mjn-cz-noise-3 1744652137 58.4
mjn-u-cz1 1744652165 63.5
mjn-test-1 1744652169 50.7
mjn-cz-noise-3 1744652199 63.5
mjn-u-cz1 1744652224 57.6
mjn-test-1 1744652229 57.1
mjn-cz-noise-3 1744652256 53.9
mjn-u-cz1 1744652285 61.8
mjn-test-1 1744652288 53.3
mjn-cz-noise-3 1744652315 66.2
mjn-u-cz1 1744652344 60.8
mjn-u-cz1 1744652406 58.5
mjn-test-1 1744652417 48.1
mjn-cz-noise-3 1744652439 51.1
mjn-u-cz1 1744652467 58.5
mjn-test-1 1744652469 55.6
mjn-cz-noise-3 1744652495 54.7
mjn-u-cz1 1744652524 67.7
mjn-test-1 1744652531 48.2
mjn-cz-noise-3 1744652558 63.5
mjn-u-cz1 1744652584 58.5
mjn-test-1 1744652597 53.2
mjn-u-cz1 1744652645 61.7
mjn-cz-noise-3 1744652676 56.6
mjn-u-cz1 1744652706 67.6
mjn-cz-noise-3 1744652736 60.4
mjn-u-cz1 1744652764 62.9
mjn-test-1 1744652772 50.8
mjn-cz-noise-3 1744652798 59.8
mjn-u-cz1 1744652826 53.1
mjn-cz-noise-3 1744652858 60.2
mjn-u-cz1 1744652884 57
mjn-test-1 1744652891 50.8
mjn-cz-noise-3 1744652915 57.5
mjn-u-cz1 1744652945 57.6
mjn-cz-noise-3 1744652974 54.2
mjn-u-cz1 1744653006 54.9
mjn-test-1 1744653018 58.6
mjn-cz-noise-3 1744653038 60.5
mjn-u-cz1 1744653066 57.7
mjn-test-1 1744653076 56.5
mjn-cz-noise-3 1744653096 63.4
mjn-u-cz1 1744653125 59.3
mjn-test-1 1744653132 55.5
mjn-u-cz1 1744653185 55.2
mjn-test-1 1744653192 48.1
mjn-cz-noise-3 1744653215 57.2
mjn-u-cz1 1744653245 53.4
mjn-test-1 1744653251 51.2
mjn-cz-noise-3 1744653274 54.5
mjn-u-cz1 1744653306 55.7
mjn-test-1 1744653309 48.7
mjn-cz-noise-3 1744653337 64
mjn-u-cz1 1744653368 62.1
mjn-test-1 1744653369 49.8
mjn-cz-noise-3 1744653396 56.4
mjn-u-cz1 1744653425 58.5
mjn-cz-noise-3 1744653456 57.6
mjn-u-cz1 1744653487 52.7
mjn-test-1 1744653496 50.9
mjn-cz-noise-3 1744653515 63.1
mjn-u-cz1 1744653544 57.3
mjn-test-1 1744653549 54.4
mjn-cz-noise-3 1744653576 56.8
mjn-u-cz1 1744653608 56.4
mjn-cz-noise-3 1744653641 58.6
mjn-u-cz1 1744653665 56.6
mjn-test-1 1744653672 52.8
mjn-cz-noise-3 1744653696 59.9
mjn-u-cz1 1744653725 57.1
mjn-cz-noise-3 1744653759 58.3
mjn-u-cz1 1744653785 60.3
mjn-test-1 1744653791 50.9
mjn-cz-noise-3 1744653821 60.1
mjn-u-cz1 1744653845 53.4
mjn-test-1 1744653852 48.7
mjn-cz-noise-3 1744653878 61.3
mjn-u-cz1 1744653904 61.3
mjn-cz-noise-3 1744653940 61.6
mjn-u-cz1 1744653965 65.9
mjn-test-1 1744653974 50.2
mjn-cz-noise-3 1744653996 58.6
mjn-u-cz1 1744654026 58.5
mjn-test-1 1744654034 50.5
mjn-cz-noise-3 1744654061 60.7
mjn-u-cz1 1744654084 55.9
mjn-test-1 1744654097 52.8
mjn-cz-noise-3 1744654117 62.7
mjn-u-cz1 1744654145 60.2
mjn-test-1 1744654152 51.3
mjn-cz-noise-3 1744654175 77.3
mjn-u-cz1 1744654206 59
mjn-cz-noise-3 1744654237 63.7
mjn-u-cz1 1744654265 57.3
mjn-cz-noise-3 1744654297 61.1
mjn-u-cz1 1744654327 59.7
mjn-test-1 1744654329 51
mjn-cz-noise-3 1744654356 59
mjn-u-cz1 1744654384 59.3
mjn-test-1 1744654396 56.8
mjn-cz-noise-3 1744654415 61.8
mjn-u-cz1 1744654447 56.5
mjn-test-1 1744654469 60.2
mjn-cz-noise-3 1744654474 58.3
mjn-u-cz1 1744654504 52.6
mjn-cz-noise-3 1744654543 56.7
mjn-test-1 1744654571 52.8
mjn-cz-noise-3 1744654594 67.5
mjn-u-cz1 1744654627 55.4
mjn-cz-noise-3 1744654657 62.7
mjn-u-cz1 1744654685 68.4
mjn-test-1 1744654696 53.8
mjn-u-cz1 1744654747 62.1
mjn-test-1 1744654750 49.5
mjn-cz-noise-3 1744654778 64.1
mjn-u-cz1 1744654867 57.4
mjn-test-1 1744654870 57.5
mjn-cz-noise-3 1744654895 58.3
mjn-u-cz1 1744654925 58.6
mjn-cz-noise-3 1744654956 62
mjn-u-cz1 1744654988 62.3
mjn-cz-noise-3 1744655018 58.2
mjn-u-cz1 1744655048 58.9
mjn-test-1 1744655049 52.3
mjn-u-cz1 1744655105 69.2
mjn-u-cz1 1744655165 53.7
mjn-test-1 1744655176 53.9
mjn-cz-noise-3 1744655198 78.2
mjn-u-cz1 1744655224 65
mjn-test-1 1744655232 49.6
mjn-cz-noise-3 1744655255 59.8
mjn-u-cz1 1744655287 56.9
mjn-test-1 1744655296 52
mjn-cz-noise-3 1744655314 65
mjn-u-cz1 1744655346 58.7
mjn-test-1 1744655352 55.7
mjn-u-cz1 1744655407 56.4
mjn-test-1 1744655411 49.4
mjn-cz-noise-3 1744655438 63.4
